name;location;longitude;latitude
Katolickie Liceum Ogólnokształcące im. św. Jana Pawła II w Tarnobrzegu;Tarnobrzeg;50.574;21.6684841
Szkoła Podstawowa nr 3 im. Jana Pawła II;Ropczyce;50.0519496;21.6085432
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2017;Kopytowa;49.6647;21.6119819
Publiczna Szkoła Podstawowa im. Jana Pawła II w Głowaczowej;Głowaczowa;50.05708;21.3148585
Szkoła Podstawowa im. Jana Pawła II;Medynia Głogowska;50.15726;22.1370025
Zespół Szkół Publicznych im. Jana Pawła II;Głojsce;49.56426;21.613231
Zespół Szkół im. Jana Pawła II;Stępina;49.87306;21.573142
Gimnazjum Publiczne im. Jana Pawła II - zlikwidowane 2019;Pysznica;50.56874;22.133807
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkół;Drohojów;49.88452;22.7828712
Szkoła Podstawowa im. Jana Pawła II;Zapałów;50.0859;22.8822512
Gimnazjum im. Jana Pawła II w Zespole Szkół nr 1 - zlikwidowane 2019;Jawornik Polski;49.89188;22.2877139
Szkoła Podstawowa im. Jana Pawła II w Kopytowej;Kopytowa;49.6647;21.6119819
Przedszkole Samorządowe im. Św. Jana Pawła II w Starej Wsi;Stara Wieś;49.7125;22.0144115
Szkoła Podstawowa nr 3 im. Jana Pawła II;Rakszawa;50.1875;22.226767
IV Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Jana Pawła II;Jasło;49.746;21.4725128
Technikum nr 4 z Oddziałami Integracyjnymi im. Jana Pawła II;Jasło;49.746;21.4725128
Publiczna Szkoła Podstawowa im. Jana Pawła II w Zespole Szkół;Skopanie;50.47462;21.5554796
Zespół Szkolno-Przedszolny w Lisich Jamach SP im. Jana Pawła II;Lisie Jamy;50.14024;23.1689166
Szkoła Podstawowa im. św. Jana Pawła II;Baligród;49.3373;22.2891083
Gimnazjum nr 1 im. Jana Pawła II - zlikwidowane 2109;Brzozów;49.6971;22.0151378
Szkoła Podstawowa im. św. Jana Pawła II;Hucina;50.25164;21.6372263
Specjalny Ośrodek Szkolno-Wychowawczy im. św. Jana Pawła II;Leżajsk;50.26316;22.418468
Szkoła Podstawowa im. Świętego Jana Pawła II;Jasienica Rosielna;49.75036;21.9361799
Szkoła Podstawowa im.Św. Jana Pawła II w Skowierzynie;Skowierzyn;50.67276;21.9027143
Publiczna Szkoła Podstawowa im. Św. Jana Pawła II w Jaworzu Górnym;Jaworze Górne;49.94512;21.3541922
