name,location,longitude,latitude
Szkoła Podstawowa im. Jana Pawła II w Sobieszczanach,Sobieszczany,51.06254,22.3825912
Publiczna Szkoła Podstawowa im. Jana Pawła II,Połoski,51.94508,23.4372224
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019,Ulan-Majorat,51.81304,22.4798797
Szkoła Podstawowa im. Jana Pawła II,Zakrzew,50.89416,22.5821647
Publiczne Gimnazjum Nr 1 im. Jana Pawła II - zlikwidowane 2019,Puławy,51.41878,21.9511116
Szkoła Podstawowa im. Jana Pawła II,Majdan Nepryski,50.483,23.089552
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkół,Susiec,50.4128,23.2097319
Gimnazjum Publiczne im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019,Susiec,50.4128,23.2097319
Szkoła Podstawowa im. Świętego Jana Pawła II,Białka,52.0596,23.1619446
Miejskie Przedszkole nr 4 im. Jana Pawła II w Dęblinie,Dęblin,51.54888,21.8790676
Szkoła Podstawowa im. Jana Pawła II,Czułczyce 71,51.2175,23.4526189
Szkoła Podstawowa im. Papieża Jana Pawła II,Dereźnia,50.50726,22.6878777
Szkoła Podstawowa im. Jana Pawła II,Tomaszowice,51.2759,22.3688506
Publiczna Szkoła Podstawowa im. Jana Pawła II,Rudnik Drugi,50.9442,22.4473437
Szkoła Podstawowa im Św. Jana Pawła II,Michalów,50.72662,23.0142254
Publiczna Szkoła Podstawowa im. św. Jana Pawła II w Polichnie,Polichna,50.8254,22.3149338
Szkoła Podstawowa nr 1 im. Jana Pawła II,Bełżyce,51.17334,22.2873363
